24#74.298436,79.171126,-43.727985,79.720495;30.709833,31.995100,10.427597,-3.120011;49.494732,63.374707,0.547373,-1.422815;93.074674,98.433317,6.920911,41.168527;12.018177,25.440162,12.737845,-2.022618;51.756392,23.423228,17.226316,10.564671;-86.759431,149.776972,-252.998935,132.513839;56.060916,46.110801,0.851896,-7.336786;275.263341,-47.033123,407.586393,-243.719767;47.056405,75.559621,10.948127,-6.659370;87.493236,20.210826,39.114110,28.334066;45.652799,22.754100,12.833528,22.035854;31.635403,95.138594,5.771130,-5.923393;56.423020,44.692886,-0.222069,8.799585;16.123197,21.119561,-46.252003,2.059118;82.694109,39.553281,9.009862,16.584178;63.701625,26.038925,-7.340753,8.154746;44.863273,22.475584,11.565989,-4.520474;-97.279764,105.741854,-269.101404,58.466125;95.240607,8.913401,28.666631,-75.247559;51.478911,20.944844,-2.139968,-4.043383;327.879904,-65.212667,319.252003,-163.014873;67.668467,30.702823,-14.075575,-9.479363;36.576935,54.295246,9.518317,-2.243702;17.951485,21.420964,8.060496,8.001535
25#69.616968,87.565008,-49.901381,88.157146;31.787277,31.664316,11.121279,-3.495656;49.545934,63.220477,0.476670,-1.661787;93.799216,102.663987,7.569926,43.444886;13.360632,25.211744,14.111259,-2.545735;53.549669,24.504542,18.639228,11.061608;-113.207649,163.665138,-275.965431,145.249487;56.166041,45.224922,1.250592,-10.380802;317.882276,-72.559040,444.792316,-266.798574;48.184444,74.861479,11.612655,-7.303485;91.513002,23.181167,41.281211,31.072749;46.733891,25.016284,8.788304,23.207827;32.226189,94.513414,6.044578,-6.580209;56.363782,45.733377,-0.962696,12.010225;11.407087,21.311730,-48.070186,1.784272;83.604761,41.290371,9.203180,18.157633;62.940916,26.882985,-7.873422,8.726440;46.151049,22.006042,14.189540,-4.870364;-125.131007,111.782115,-287.923446,62.339079;98.335871,0.968812,33.238655,-83.644212;51.202806,20.555993,-3.382142,-3.733632;360.893486,-82.030405,341.019633,-173.339887;66.215849,29.669903,-14.976774,-11.179030;37.566722,54.060427,10.277423,-2.452679;18.741455,22.241066,7.738893,8.400508
26#64.317606,96.801756,-56.085870,96.577810;32.934777,31.295608,11.828711,-3.878517;49.589620,63.041910,0.397033,-1.909554;94.588120,107.121761,8.208166,45.710586;14.841668,24.917459,15.509476,-3.339965;55.480467,25.633630,19.976720,11.520140;-141.952459,178.826773,-298.930765,157.983218;56.529343,44.597348,6.015454,-2.170673;364.221817,-100.392832,481.998496,-289.877265;49.379328,74.096277,12.285043,-8.000547;95.748420,26.425605,43.427154,33.816025;47.410504,27.376529,4.743951,23.997060;32.844879,93.821569,6.329222,-7.256688;55.985899,46.467582,-6.594959,2.673881;6.516356,21.481136,-49.744436,1.603843;84.533397,43.184286,9.369541,19.720660;62.128004,27.787840,-8.384815,9.370675;47.706819,21.509201,16.925857,-5.066465;-154.864348,118.209695,-306.743389,66.212531;101.887683,-7.814608,37.797579,-92.024200;50.798168,20.206678,-4.710612,-3.252665;396.083748,-99.880620,362.785601,-183.664420;64.662729,28.460454,-16.085625,-13.009954;38.634473,53.804366,11.077592,-2.668532;19.494460,23.102139,7.321210,8.820954
27#58.399577,106.879778,-62.274701,104.982625;34.153902,30.888230,12.553789,-4.269037;49.624899,62.838196,0.308553,-2.164710;95.440382,111.805654,8.837057,47.967276;16.470237,24.539616,17.061887,-4.216901;57.545552,26.809730,21.324991,12.001868;-172.993757,195.261711,-321.895200,170.715543;57.355013,44.835698,10.497958,6.937668;414.282050,-130.534479,519.206166,-312.955663;50.641518,73.258543,12.958753,-8.754123;100.197379,29.944580,45.552023,36.563463;47.686103,29.810522,0.768036,24.682816;33.492726,93.061122,6.627721,-7.952258;55.058644,46.217095,-11.950154,-7.683631;1.460844,21.633430,-51.365808,1.442040;85.477475,45.233923,9.512014,21.272079;61.272372,28.760763,-8.727833,10.087784;49.544048,20.994004,19.818720,-5.237473;-186.479606,125.024641,-325.561769,70.086379;105.894985,-17.435497,42.348471,-100.393582;50.247208,19.915959,-6.308591,-2.561711;433.450479,-118.763281,384.549026,-193.988783;62.966475,27.060794,-17.839459,-14.983240;39.784401,53.526506,11.920969,-2.888678;20.202975,24.007005,6.849092,9.276375
28#51.862597,117.797578,-68.464895,113.373378;35.446481,30.441860,13.297801,-4.658357;49.650959,62.608789,0.212649,-2.423447;96.355143,116.714840,9.458173,50.216446;18.271284,24.072072,18.959057,-5.133972;59.755784,28.039698,22.879649,12.597493;-206.331464,212.969829,-344.858931,183.446816;58.606514,45.996870,14.532055,16.285774;468.063205,-162.983847,556.416929,-336.031707;51.970704,72.342287,13.624961,-9.571014;104.857850,33.738564,47.657408,39.316220;47.566161,32.311506,-3.166875,25.336851;34.171139,92.230312,6.940538,-8.663943;53.618719,44.916090,-16.848342,-18.336468;-3.755132,21.769959,-52.953717,1.288538;86.434673,47.438161,9.631938,22.812687;60.386300,29.793258,-8.993609,10.562105;51.697420,20.425464,23.248718,-6.133331;-219.976643,132.226987,-344.378966,73.960541;110.357089,-27.892940,46.893610,-108.755268;49.476991,19.790268,-9.095737,0.047894;472.993357,-138.678476,406.308533,-204.315136;61.063938,25.490487,-20.211293,-16.422898;41.020891,53.226361,12.808821,-3.114213;20.859742,24.958891,6.286253,9.761341
29#44.706622,129.553888,-74.654616,121.752822;36.814795,29.956940,14.068481,-5.040050;49.667447,62.353077,0.117101,-2.690784;97.331706,121.848618,10.073081,52.459105;20.293548,23.523850,21.486217,-5.830471;62.144273,29.377553,24.890118,14.159598;-241.965515,231.951035,-367.822101,196.177289;60.253559,48.090612,18.408835,25.589072;525.565454,-197.740646,593.628058,-359.104280;53.365849,71.340664,14.277948,-10.461435;109.728000,37.808017,49.745596,42.072834;47.055650,34.877345,-7.043337,25.979934;34.881450,91.327522,7.265675,-9.391851;51.695578,42.550818,-21.614473,-28.968955;-9.128870,21.891420,-54.521051,1.140683;87.402921,49.796068,9.733029,24.345445;59.463222,30.844813,-9.467946,10.468998;54.181135,19.766763,26.425597,-7.040688;-255.355354,139.816761,-363.195253,77.834952;115.273500,-39.186260,51.434608,-117.111142;48.462061,19.937844,-11.202865,2.903619;514.712136,-159.626467,428.067041,-214.644678;58.914623,23.797561,-22.775004,-17.435629;42.348705,52.903540,13.747464,-3.342199;21.451447,25.956485,5.547852,10.190544
30#36.931745,142.147726,-80.842914,130.123949;38.261486,29.434358,14.865330,-5.411586;49.674757,62.069990,0.029104,-2.970948;98.369520,127.206370,10.683205,54.695944;22.584091,22.936717,24.324650,-5.912194;64.710797,30.881474,26.440377,15.918836;-279.895861,252.205256,-390.784820,208.907142;62.285349,51.113297,22.226970,34.864628;586.788786,-234.804633,630.838590,-382.175457;54.825067,70.246345,14.906401,-11.424956;114.806205,42.153251,51.818490,44.831852;46.159304,37.507709,-10.883584,26.627346;35.624790,90.351063,7.601126,-10.137339;49.296728,39.122347,-26.362536,-39.600477;-14.658556,21.998303,-56.072666,0.996965;88.380350,52.306916,9.815554,25.871524;58.499184,31.881659,-9.812817,10.267920;56.982154,19.021927,29.594779,-7.856034;-292.615658,147.793987,-382.010829,81.709560;120.643851,-51.314954,55.972398,-125.462737;47.242761,20.373694,-13.183151,5.813385;558.606770,-181.607470,449.825648,-224.975382;56.505337,22.007604,-25.410706,-18.363500;43.773141,52.557867,14.741250,-3.571263;21.966095,26.987675,4.745105,10.433241
31#28.538121,155.578375,-87.029582,138.489014;39.789539,28.875493,15.695739,-5.765710;49.674205,61.757956,-0.040131,-3.269736;99.468152,132.787540,11.289434,56.927461;25.157507,22.356252,27.143669,-5.697098;67.424812,32.562282,27.839909,17.697316;-320.122461,273.732439,-413.747173,221.636509;64.696536,55.063024,25.996764,44.129913;651.733149,-274.175708,668.048672,-405.246031;56.346131,69.052888,15.514877,-12.444173;120.091108,46.774413,53.879565,47.591379;44.892614,40.208701,-14.450229,27.392488;36.402150,89.299150,7.946084,-10.900916;46.419907,34.628006,-31.173883,-50.286339;-20.342770,22.090965,-57.611610,0.856283;89.365071,54.970076,9.878859,27.391676;57.500455,32.898112,-10.161751,10.061144;60.097553,18.207796,32.713204,-8.426571;-331.757492,156.158681,-400.825841,85.584327;126.467855,-64.278628,60.507685,-133.810732;45.828111,21.102996,-15.109842,8.772652;604.677268,-204.621564,471.584305,-235.306496;53.834836,20.108768,-27.999323,-19.613230;45.299398,52.189158,15.783894,-3.802925;22.402460,28.038918,3.982196,10.591621
32#19.525903,169.845306,-93.214765,146.849611;41.403362,28.282872,16.580719,-6.086710;49.668177,61.414647,-0.080441,-3.596445;100.627250,138.591617,11.892518,59.154067;28.011771,21.803581,29.941610,-5.356335;70.274918,34.421186,29.162213,19.480766;-362.645281,296.532539,-436.709225,234.365491;67.482503,59.939137,29.722576,53.392337;720.398506,-315.853823,705.258450,-428.316286;57.926429,67.754011,16.091093,-13.533373;125.581606,51.671528,55.930393,50.350934;43.271552,42.981364,-17.971004,28.060778;37.214506,88.169909,8.301043,-11.683903;43.061948,29.065558,-35.985305,-60.962625;-26.180364,22.169676,-59.140272,0.717935;90.355178,57.785001,9.923286,28.906828;56.465210,33.893784,-10.543149,9.852297;63.521677,17.339698,35.769262,-8.935395;-372.780804,164.910859,-419.640403,89.459221;132.745291,-78.076956,65.041045,-142.155830;44.221791,22.131609,-17.016558,11.799601;652.923630,-228.668778,493.342950,-245.637775;50.907717,18.087034,-30.543059,-20.821458;46.931799,51.797734,16.864136,-4.025547;22.764985,29.104678,3.268295,10.723588
33#9.895231,184.948131,-99.398685,155.206888;43.155301,27.680175,18.458060,-5.967242;49.659796,61.036753,-0.087177,-3.961441;101.846518,144.618124,12.492850,61.376073;31.146435,21.288477,32.751667,-4.945736;73.254779,36.458594,30.435019,21.267395;-407.464294,320.605521,-459.671028,247.094163;70.638507,65.741610,33.397509,62.657131;792.784829,-359.838955,742.468013,-451.386346;59.563198,66.342961,16.644284,-14.687621;131.276743,56.844585,57.972353,53.110210;41.300353,45.821493,-21.452978,28.741802;38.062850,86.961377,8.665833,-12.486733;39.181582,22.414706,-41.622005,-72.054418;-32.170394,22.234647,-60.660326,0.581478;91.348757,60.751193,9.948284,30.417002;55.390153,34.868476,-10.957991,9.641541;67.249760,16.422585,38.792411,-9.406870;-415.685554,174.050531,-438.454598,93.334217;139.475988,-92.709676,69.572890,-150.498567;42.424481,23.470104,-18.929630,14.970297;703.345855,-253.749122,515.101548,-255.969120;47.725725,15.947873,-33.096776,-21.961756;48.673655,51.384934,17.972971,-4.230461;23.058454,30.183100,2.601097,10.844847
34#-0.353781,200.886555,-105.581551,163.561591;45.092477,27.082737,20.285466,-5.981521;49.652402,60.619988,-0.060696,-4.373850;103.125706,150.866620,13.090900,63.593851;34.565361,20.817286,35.626866,-4.478085;76.360408,38.674855,31.677556,23.057832;-454.579476,345.951359,-482.632624,259.822584;74.159275,72.469839,37.017851,71.907444;868.892100,-406.131086,779.677416,-474.456275;61.254723,64.814376,17.186223,-15.884075;137.175656,62.293543,60.005907,55.868949;38.984163,48.730445,-24.870817,29.437238;38.948224,85.671530,9.041648,-13.310206;34.742830,14.661113,-47.153036,-83.017446;-38.312068,22.286047,-62.173149,0.446529;92.343776,63.868243,9.952111,31.924008;54.272272,35.822306,-11.399639,9.435057;71.278805,15.459619,41.788477,-9.852442;-460.471708,183.577706,-457.268493,97.209297;146.659809,-108.176572,74.103532,-158.839362;40.423183,25.129713,-21.096348,18.221879;755.943937,-279.862603,536.860090,-266.300490;44.286640,13.698846,-35.684928,-23.018778;50.526618,50.952851,19.086303,-4.411195;23.287296,31.273431,1.975730,10.961771
35#-11.221035,217.660348,-111.763534,171.914268;47.209620,26.483316,22.057378,-6.006895;49.649365,60.159285,-0.000049,-4.840210;104.464604,157.336698,13.687062,65.807717;38.274129,20.390254,38.548496,-4.062554;79.588987,41.070440,32.894017,24.853856;-503.990810,372.570028,-505.594045,272.550799;78.040769,80.121770,40.612035,81.131168;948.720306,-454.730205,816.886697,-497.526108;62.999127,63.164873,17.701842,-17.105988;143.277557,68.018340,62.032122,58.626980;36.329053,51.708681,-28.231396,30.127473;39.871784,84.298294,9.429541,-14.154512;29.752473,5.814875,-52.654113,-93.907304;-44.604711,22.324008,-63.679712,0.312691;93.338049,67.135799,9.933349,33.427097;53.108889,36.755944,-11.868016,9.237705;75.606462,14.453046,44.764680,-10.279020;-507.139240,193.492393,-476.082140,101.084444;154.296647,-124.477468,78.633221,-167.178566;38.209605,27.115691,-23.175206,21.497696;810.717870,-307.009220,558.618571,-276.631863;40.586809,11.346965,-38.311679,-24.018837;52.490811,50.504046,20.197551,-4.564911;23.455347,32.375117,1.385295,11.071955
36#-22.706451,235.269328,-117.944778,180.265333;49.502887,25.882757,23.807977,-6.004279;49.653486,59.649312,0.082472,-5.359258;105.863039,164.027983,14.281648,68.017968;42.276198,20.006995,41.492877,-3.602637;82.938077,43.645966,34.087783,26.656664;-555.698278,400.461510,-528.555319,285.278844;82.281176,88.695009,44.196104,90.333619;1032.269435,-505.636304,854.095883,-520.595871;64.793419,61.391959,18.184005,-18.352289;149.581765,74.018901,64.052026,61.384254;33.340090,54.755258,-31.547859,30.804071;40.834755,82.839630,9.829879,-15.018778;24.212906,-4.118779,-58.137210,-104.765784;-51.047737,22.348629,-65.180817,0.179731;94.329237,70.553465,9.890395,34.926222;51.897598,37.670420,-12.357814,9.051818;80.230987,13.404539,47.725802,-10.691124;-555.688126,203.794598,-494.895579,104.959647;162.386415,-141.612220,83.162143,-175.516455;35.790092,29.428091,-25.215053,24.750302;867.667648,-335.188975,580.376993,-286.963230;36.623393,8.896790,-40.956657,-24.984667;54.565482,50.040809,21.295860,-4.699830;23.565924,33.487623,0.826247,11.178169
37#-34.809960,253.713349,-124.125402,188.615103;51.970290,25.284150,25.540075,-5.967865;49.667533,59.085143,0.198467,-5.924111;107.320867,170.940125,14.874914,70.224883;46.573611,19.672009,44.455378,-3.097080;86.405436,46.402062,35.259397,28.465265;-609.701867,429.625789,-551.516468,298.006747;86.879754,98.187682,47.775456,99.519851;1119.539479,-558.849377,891.304994,-543.665579;66.634220,59.493204,18.632023,-19.622816;156.087687,80.295147,66.066430,64.140659;30.021216,57.868713,-34.829618,31.465027;41.838274,81.293566,10.240514,-15.902502;18.125498,-15.137448,-63.610961,-115.607588;-57.640635,22.359987,-66.677135,0.047429;95.315166,74.120951,9.828202,36.423504;50.637084,38.567370,-12.852459,8.887187;85.150988,12.315423,50.674231,-11.091191;-606.118347,214.484325,-513.708844,108.834896;170.929044,-159.580704,87.690441,-183.853244;33.167571,32.066251,-27.235365,28.012897;926.793266,-364.401866,602.135361,-297.294585;32.395484,6.351031,-43.601517,-25.930525;56.749195,49.564915,22.378407,-4.818052;23.622258,34.610720,0.300430,11.283771
38#-47.531505,272.992296,-130.305502,196.963820;54.609674,24.690270,27.247613,-5.909728;49.694740,58.462599,0.345670,-6.526769;108.837967,178.072806,15.467078,72.428727;51.167612,19.390126,47.424639,-2.540579;89.988869,49.339268,36.409266,30.278841;-666.001566,460.062853,-574.477509,310.734532;91.836099,108.598391,51.351451,108.694323;1210.530431,-614.369418,928.514043,-566.735243;68.518098,57.466152,19.045523,-20.918237;162.794810,86.846996,68.076014,66.896328;26.375508,61.047462,-38.084541,32.109956;42.883344,79.658153,10.660868,-16.805761;11.490994,-27.239783,-69.079107,-126.439107;-64.382953,22.358140,-68.169222,-0.084370;96.294140,77.837980,9.751267,37.917070;49.327637,39.448760,-13.336475,8.740598;90.365274,11.186819,53.611491,-11.480894;-658.429887,225.561579,-532.521960,112.710183;179.924477,-178.382822,92.218224,-192.189106;30.342442,35.031667,-29.267220,31.295409;988.094718,-394.647891,623.893679,-307.625928;27.903332,3.711549,-46.241511,-26.859109;59.040466,49.078122,23.447023,-4.917805;23.627892,35.744342,-0.187749,11.388661
39#-60.871038,293.106069,-136.485161,205.311642;57.418335,24.102212,28.925594,-5.851435;49.738010,57.778054,0.519720,-7.164139;110.414237,185.425732,16.058319,74.629788;56.060525,19.168259,50.433636,-1.896762;93.686209,52.457992,37.537531,32.095643;-724.597364,491.772691,-597.438457,323.462217;97.149871,119.926192,54.923970,117.861703;1305.242285,-672.196424,965.723041,-589.804873;70.441382,55.308267,19.420172,-22.239452;169.702689,93.674374,70.081580,69.651220;22.405407,64.289958,-41.317487,32.739956;43.970827,77.931375,11.088808,-17.729796;4.309844,-40.424938,-74.543893,-137.264006;-71.274302,22.343135,-69.657770,-0.215737;97.264866,81.704096,9.663250,39.405252;47.970684,40.316354,-13.802582,8.611283;95.872805,10.019698,56.539117,-11.861528;-712.622733,237.026363,-551.334950,116.585504;189.372667,-198.018486,96.745575,-200.524172;27.310221,38.326236,-31.377195,34.595971;1051.572000,-425.927051,645.651952,-317.957257;23.147481,0.979842,-48.875527,-27.775036;61.437754,48.582133,24.498726,-5.001972;23.587387,36.888525,-0.622355,11.495003
40#-74.828518,314.054587,-142.664441,213.658727;60.393652,23.518455,30.580753,-5.823712;49.799740,57.028246,0.714884,-7.832025;112.049592,192.998634,16.648782,76.828264;61.255748,19.017670,53.470816,-1.115021;97.495383,55.758441,38.645957,33.913338;-785.489253,524.755293,-620.399323,336.189818;102.820781,132.170479,58.494245,127.024021;1403.675037,-732.330391,1002.931997,-612.874473;72.399889,53.016931,19.749959,-23.587276;176.810948,100.777204,72.083601,72.405374;18.112890,67.594754,-44.532856,33.355977;45.101538,76.110983,11.525412,-18.678039;-3.417673,-54.692354,-80.006460,-148.084310;-78.314353,22.315011,-71.143249,-0.346745;98.226349,85.718704,9.566415,40.886912;46.567974,41.171853,-14.251627,8.498702;101.672669,8.814904,59.458179,-12.234350;-768.696872,248.878681,-570.147832,120.460852;199.273575,-218.487623,101.272569,-208.858563;24.054025,41.945664,-33.746727,37.792606;1117.225106,-458.239342,667.410184,-328.288574;18.128500,-1.842988,-51.504077,-28.681556;63.939946,48.078742,25.545121,-5.065845;23.508907,38.045366,-0.947242,11.641808
41#-89.403910,335.837783,-148.843396,222.005197;63.534942,22.934946,32.245044,-5.846455;49.881726,56.210263,0.924833,-8.527630;113.743959,200.791234,17.238557,79.023736;66.753100,18.953582,56.476216,-0.166739;101.414547,59.240599,39.737320,35.729833;-848.677226,559.010651,-643.360119,348.917346;108.848647,145.330820,62.063066,136.182809;1505.828682,-794.771317,1040.140917,-635.944050;74.388595,50.589446,20.024153,-24.962423;184.119255,108.155415,74.082524,75.158852;13.499555,70.960549,-47.733831,33.959923;46.276301,74.194465,11.969844,-19.652318;-11.691373,-70.041638,-85.467528,-158.901361;-85.502818,22.273801,-72.626043,-0.477453;99.177800,89.881138,9.462611,42.361763;45.121042,42.017003,-14.687004,8.404289;107.764058,7.573169,62.369596,-12.600348;-826.652295,261.118535,-588.960618,124.336225;209.627166,-239.790170,105.799259,-217.192374;20.559756,45.869492,-36.138644,40.683940;1185.054035,-491.584765,689.168378,-338.619877;12.846903,-4.756093,-54.127862,-29.580548;66.547451,47.570149,26.604981,-5.106022;23.399592,39.222104,-1.239060,11.892951
42#-104.597183,358.455601,-155.022070,230.351149;66.844366,22.347921,33.943440,-5.894061;49.985108,55.321439,1.142814,-9.248840;115.497276,208.803228,17.827782,81.216136;72.547052,18.989861,59.402836,0.892319;105.442149,62.904290,40.814715,37.543988;-914.161274,594.538759,-666.320852,361.644812;115.233345,159.406923,65.630907,145.339244;1611.703219,-859.519200,1077.349807,-659.013606;76.401044,48.023155,20.224824,-26.363396;191.627318,115.808943,76.078736,77.911718;8.566710,74.386226,-50.923062,34.553612;47.495837,72.179100,12.420869,-20.654987;-20.511124,-86.472504,-90.927494,-169.715969;-92.839444,22.219533,-74.106478,-0.607902;100.118593,94.190724,9.353247,43.829967;43.631150,42.853743,-15.110837,8.330524;114.146242,6.295128,65.274079,-12.960470;-886.488992,273.745927,-607.773324,128.211618;220.433414,-261.926073,110.325692,-225.525687;16.829001,50.078295,-38.476473,43.492118;1255.058780,-525.963317,710.926539,-348.951169;7.303134,-7.758793,-56.747534,-30.473456;69.262896,47.058673,27.703920,-5.123490;23.261490,40.425570,-1.522982,12.176372
43#-120.408312,381.907991,-161.200500,238.696663;70.325049,21.756268,35.670213,-5.938993;50.110336,54.359333,1.361746,-9.993283;117.309497,217.034298,18.416638,83.405268;78.630380,19.134718,62.263722,2.004828;109.576920,66.749265,41.880713,39.355502;-981.941393,631.339610,-689.281532,374.372224;121.974791,174.398602,69.198011,154.494335;1721.298643,-926.574037,1114.558672,-682.083145;78.428625,45.316061,20.326810,-27.778477;199.334884,123.737731,78.072590,80.664030;3.315421,77.870826,-54.102722,35.138384;48.760764,70.061959,12.877671,-21.687829;-29.876830,-103.984737,-96.386629,-180.528695;-100.324009,22.152232,-75.584829,-0.738120;101.048224,98.646821,9.239367,45.291962;42.099458,43.684252,-15.523019,8.279646;120.818561,4.981328,68.172300,-13.315527;-948.206956,286.760859,-626.585957,132.087028;231.692293,-284.895285,114.851905,-233.858568;12.866202,54.566464,-40.779506,46.271268;1327.239341,-561.374998,732.684671,-359.282449;1.497580,-10.850530,-59.363536,-31.361278;72.091872,46.545998,28.875584,-5.130006;23.095694,41.658116,-1.792933,12.474554
44#-136.837273,406.194914,-167.378718,247.041803;73.979308,21.160864,37.414963,-5.969075;50.257176,53.321801,1.575050,-10.757368;119.180600,225.484099,19.005436,85.590750;84.997592,19.392302,65.080521,3.146847;113.817838,70.775270,42.937647,41.164596;-1052.017578,669.413201,-712.242164,387.099589;129.072912,190.305770,72.764391,163.649035;1834.614952,-995.935828,1151.767514,-705.152670;80.460523,42.468324,20.311140,-29.176271;207.241732,131.941725,80.064382,83.415847;-2.253428,81.413508,-57.274273,35.715261;50.071586,67.839884,13.338768,-22.753681;-39.788417,-122.578172,-101.845103,-191.339997;-107.956321,22.071919,-77.061406,-0.868143;101.966284,103.248832,9.121842,46.748256;40.527181,44.510782,-15.922505,8.250959;127.780416,3.632244,71.064800,-13.666166;-1011.806180,300.163334,-645.398528,135.962454;243.403785,-308.697768,119.377927,-242.191075;8.674244,59.331838,-43.059637,49.036215;1401.595713,-597.819806,754.442775,-369.613719;-4.569415,-14.030841,-61.976377,-32.244945;75.042840,46.031507,30.143792,-5.159814;22.903819,42.920950,-2.044557,12.782133
45#-153.884046,431.316336,-173.556752,255.386622;77.808604,20.563455,39.170957,-5.979117;50.424781,52.207165,1.777060,-11.535352;121.110612,234.152236,19.594802,87.771991;91.644926,19.765146,67.866162,4.310046;118.164078,74.982071,43.987153,42.971425;-1124.389824,708.759526,-735.202754,399.826914;136.527617,207.128439,76.329710,172.804340;1951.652144,-1067.604571,1188.976338,-728.222182;82.485878,39.483511,20.195962,-30.519990;215.347670,140.420878,82.054368,86.167222;-8.139084,85.013541,-60.438837,36.285389;51.428584,65.509382,13.801197,-23.856352;-50.245824,-142.252680,-107.303049,-202.150167;-115.736211,21.978612,-78.536400,-0.997985;102.872444,107.996213,9.001355,48.199377;38.915635,45.335431,-16.308431,8.242027;135.031260,2.248286,73.952090,-14.012991;-1077.286658,313.953351,-664.211043,139.837892;255.567871,-333.333484,123.903786,-250.523254;4.255006,64.373307,-45.325130,51.793156;1478.127895,-635.297741,776.200854,-379.944979;-10.897560,-17.299348,-64.586506,-33.125182;78.124709,45.510839,31.493579,-5.253547;22.687867,44.214892,-2.274482,13.096699
46#-171.548615,457.272225,-179.734623,263.731165;81.813853,19.966226,40.934023,-5.965467;50.611863,51.014415,1.964588,-12.319647;123.099653,243.038255,20.186020,89.948400;98.569573,20.255141,70.626762,5.489840;122.614951,79.369430,45.030311,44.775752;-1199.058127,749.378582,-758.163307,412.554203;144.338753,224.866713,79.893025,181.961139;2072.410219,-1141.580264,1226.185144,-751.291683;84.496932,36.367247,20.025128,-31.805275;223.652527,149.175149,84.042772,88.918201;-14.340877,88.670283,-63.597017,36.849466;52.831688,63.066603,14.260883,-24.999230;-61.249005,-163.008160,-112.760565,-212.959424;-123.663530,21.872330,-80.009973,-1.127657;103.766451,112.888480,8.878780,49.645960;37.266124,46.159922,-16.681771,8.247797;142.570594,0.829813,76.834578,-14.356461;-1144.648386,328.130912,-683.023509,143.713341;268.184535,-358.802404,128.429502,-258.855147;-0.390237,69.690197,-47.579741,54.544653;1556.835883,-673.808802,797.958912,-390.276231;-17.486600,-20.655735,-67.194308,-34.002561;81.343604,44.977138,32.884328,-5.420475;22.450168,45.540544,-2.479505,13.416344
47#-189.830964,484.062557,-185.912351,272.075468;85.995630,19.371772,42.701523,-5.923607;50.817009,49.743325,2.138319,-13.102154;125.148003,252.141693,20.780970,92.120345;105.769194,20.863763,73.365671,6.682613;127.169876,83.937108,46.068176,46.577805;-1276.022484,791.270365,-781.123826,425.281461;152.506047,243.520742,83.452856,191.119454;2196.889173,-1217.862907,1263.393936,-774.361174;86.489690,33.124452,19.830027,-33.050622;232.156155,158.204500,86.029789,91.668822;-20.858199,92.383168,-66.749426,37.408225;54.280357,60.507369,14.712491,-26.185454;-72.797919,-184.844528,-118.217726,-223.767939;-131.738142,21.753089,-81.482265,-1.257169;104.648148,117.925189,8.755166,51.088211;35.579672,46.985460,-17.047280,8.262961;150.397965,-0.622874,79.712842,-14.697286;-1213.891358,342.696019,-701.835932,147.588799;281.253765,-385.104501,132.955092,-267.186787;-5.260564,75.282045,-49.826782,57.292303;1637.719676,-713.352987,819.716949,-400.607474;-24.336321,-24.099740,-69.800109,-34.877533;84.702196,44.423896,34.287503,-5.644362;22.193406,46.898332,-2.655741,13.739421
48#-208.731079,511.687308,-192.089953,280.419561;90.354214,18.783289,44.470151,-5.846046;51.039018,48.394422,2.301867,-13.875910;127.256073,261.462200,21.380430,94.289792;113.241698,21.592117,76.084402,7.884467;131.828364,88.684883,47.101589,48.377699;-1355.282891,834.434873,-804.084316,438.008691;161.029121,263.090611,87.008617,200.277910;2325.089005,-1296.452498,1300.602715,-797.430657;88.462500,29.758072,19.626170,-34.276980;240.858424,167.508897,88.015588,94.419118;-27.690494,96.151696,-69.896478,37.962344;55.773440,57.827237,15.149170,-27.417188;-84.892535,-207.761716,-123.674579,-234.575829;-139.959924,21.620903,-82.953378,-1.386557;105.517440,123.105925,8.630660,52.526515;33.856656,47.812768,-17.413046,8.283201;158.512972,-2.109531,82.587309,-15.035851;-1285.015570,357.648673,-720.648315,151.464267;294.775548,-412.239750,137.480573,-275.518205;-10.355334,81.148521,-52.068628,60.037216;1720.779272,-753.930296,841.474969,-410.938710;-31.446536,-27.631139,-72.404188,-35.750462;88.201088,43.846292,35.690345,-5.907728;21.920680,48.288514,-2.798770,14.064215
49#-228.248949,540.146460,-198.267442,288.763471;94.889303,18.204948,46.231636,-5.720769;51.277151,46.968818,2.460788,-14.636157;129.424258,270.999612,21.983276,96.458459;120.985252,22.440955,78.786672,9.092294;136.590005,93.612551,48.131239,50.175670;-1436.839346,878.872102,-827.044780,450.735897;169.907617,283.576271,90.561293,209.435301;2457.009715,-1377.349038,1337.811483,-820.500133;90.414999,26.269055,19.423817,-35.503376;249.759219,177.088309,90.000314,97.169119;-34.837320,99.975503,-73.040035,38.513791;57.309044,55.021642,15.562909,-28.694703;-97.532822,-231.759668,-129.131171,-245.383200;-148.328764,21.475783,-84.423417,-1.515832;106.374247,128.430318,8.505484,53.961342;32.096504,48.642245,-17.789994,8.306341;166.915256,-3.629946,85.458366,-15.372457;-1358.021019,372.988873,-739.460664,155.339741;308.749874,-440.208132,142.005956,-283.849425;-15.674119,87.289387,-54.307075,62.780097;1806.014669,-795.540729,863.232972,-421.269939;-38.817084,-31.249744,-75.006780,-36.621640;91.840048,43.240966,37.088856,-6.198796;21.635601,49.711146,-2.902804,14.388419
